	Species	Demog Model	Selection Coefficient	Dominance Coefficient	Sweep Start Time	Gene Conversion Ratio	Good Rep %	Fixed %	Partial %	Sweeping mut absent from samp%	Mean Recombinant Pop Freq (fixed)	Fraction Soft in Pop (fixed)	Mean Recombinant Sample Freq (fixed)	Fraction Soft in Sample (fixed)	Mean Recombinant Sample Freq (incomplete)	Mean Rec Sample Freq (all)	SEM Rec Sample Freq (all)	Fraction Soft in Sample (incomplete)	Mean Sweep Freq in Sample (incomplete)
107	AraTha	const1pop	0.01	0.5	0.05	10.0	1.0	0.116	0.884	0.0	0.027200000000000002	0.04310344827586207	0.025000000000000005	0.04310344827586207	0.08432042332073646	0.07961245321591609	0.018489441455918635	0.06561085972850679	0.9448925339366516
108	AraTha	const1pop	0.01	0.5	0.05	5.0	1.0	0.147	0.853	0.0	0.0289	0.034013605442176874	0.04	0.027210884353741496	0.031175154586633835	0.03235180064174933	0.005664082918328784	0.03048065650644783	0.948464243845252
109	AraTha	const1pop	0.01	0.5	0.05	50.0	1.0	0.135	0.865	0.0	0.1026969696969697	0.24444444444444444	0.1203448275862069	0.21481481481481482	0.09577679894494964	0.09822515918754918	0.010808123961185809	0.30289017341040464	0.9418786127167629
110	AraTha	const1pop	0.01	0.5	0.1	0.0	1.0	0.997	0.003	0.0	NA	0.0	NA	0.0	NA	NA	NA	0.0	0.9933333333333333
111	AraTha	const1pop	0.01	0.5	0.1	1.0	1.0	0.997	0.003	0.0	0.09129999999999999	0.010030090270812437	0.10277777777777777	0.009027081243731194	NA	0.10277777777777777	0.042923633019642436	0.0	1.0
112	AraTha	const1pop	0.01	0.5	0.1	10.0	1.0	1.0	0.0	0.0	0.1002181818181818	0.055	0.1073076923076923	0.052	NA	0.1073076923076923	0.027838978100956476	NA	NA
113	AraTha	const1pop	0.01	0.5	0.1	5.0	1.0	0.997	0.003	0.0	0.05040384615384615	0.026078234704112337	0.05270833333333333	0.024072216649949848	NA	0.05270833333333333	0.010175004747829728	0.0	0.9966666666666667
114	AraTha	const1pop	0.01	0.5	0.1	50.0	1.0	0.998	0.002	0.0	0.10117657992565054	0.2695390781563126	0.10897177419354838	0.24849699398797595	1.0	0.11255020080321285	0.012435092279154698	0.5	0.9975
115	AraTha	const1pop	0.01	0.5	0.5	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
116	AraTha	const1pop	0.01	0.5	0.5	1.0	1.0	1.0	0.0	0.0	0.1616153846153846	0.013	0.18090909090909094	0.011	NA	0.18090909090909094	0.07398961285151691	NA	NA
117	AraTha	const1pop	0.01	0.5	0.5	10.0	1.0	1.0	0.0	0.0	0.0756029411764706	0.068	0.079765625	0.064	NA	0.079765625	0.017615629082999885	NA	NA
118	AraTha	const1pop	0.01	0.5	0.5	5.0	1.0	1.0	0.0	0.0	0.06990384615384615	0.026	0.07108695652173913	0.023	NA	0.07108695652173913	0.012718278067796579	NA	NA
119	AraTha	const1pop	0.01	0.5	0.5	50.0	1.0	1.0	0.0	0.0	0.09972393822393821	0.259	0.11158119658119658	0.234	NA	0.11158119658119658	0.01286526767624813	NA	NA
120	AraTha	const1pop	0.01	0.5	1.0	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
121	AraTha	const1pop	0.01	0.5	1.0	1.0	1.0	1.0	0.0	0.0	0.056	0.006	0.05333333333333334	0.006	NA	0.05333333333333334	0.011737877907772674	NA	NA
122	AraTha	const1pop	0.01	0.5	1.0	10.0	1.0	1.0	0.0	0.0	0.06420000000000001	0.055	0.06634615384615385	0.052	NA	0.06634615384615385	0.02003302109266307	NA	NA
123	AraTha	const1pop	0.01	0.5	1.0	5.0	1.0	1.0	0.0	0.0	0.10034375	0.032	0.11172413793103449	0.029	NA	0.11172413793103449	0.035800380345549686	NA	NA
124	AraTha	const1pop	0.01	0.5	1.0	50.0	1.0	1.0	0.0	0.0	0.07608880308880309	0.259	0.08253164556962025	0.237	NA	0.08253164556962025	0.009753708251530758	NA	NA
125	AraTha	const1pop	0.01	1.0	0.01	0.0	1.0	0.0	0.973	0.027	NA	NA	NA	NA	NA	NA	NA	0.0	0.09171000000000001
