	Species	Demog Model	Selection Coefficient	Dominance Coefficient	Sweep Start Time	Gene Conversion Ratio	Good Rep %	Fixed %	Partial %	Sweeping mut absent from samp%	Mean Recombinant Pop Freq (fixed)	Fraction Soft in Pop (fixed)	Mean Recombinant Sample Freq (fixed)	Fraction Soft in Sample (fixed)	Mean Recombinant Sample Freq (incomplete)	Mean Rec Sample Freq (all)	SEM Rec Sample Freq (all)	Fraction Soft in Sample (incomplete)	Mean Sweep Freq in Sample (incomplete)
95	AraTha	African3Epoch_1H18	0.01	0.0	1.0	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
96	AraTha	African3Epoch_1H18	0.01	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.041749107438333335	0.12	0.07311594202898548	0.069	NA	0.07311594202898548	0.022146652723782224	NA	NA
97	AraTha	African3Epoch_1H18	0.01	0.0	1.0	10.0	1.0	1.0	0.0	0.0	0.07120706633582888	0.748	0.10204980842911876	0.522	NA	0.10204980842911876	0.009590034180322466	NA	NA
98	AraTha	African3Epoch_1H18	0.01	0.0	1.0	5.0	1.0	1.0	0.0	0.0	0.033073286644223106	0.502	0.052467532467532454	0.308	NA	0.052467532467532454	0.007621968658313696	NA	NA
99	AraTha	African3Epoch_1H18	0.01	0.0	1.0	50.0	1.0	1.0	0.0	0.0	0.20830498216916918	0.999	0.21232069672131149	0.976	NA	0.21232069672131149	0.009083079404300268	NA	NA
100	AraTha	African3Epoch_1H18	0.01	0.5	0.01	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
101	AraTha	African3Epoch_1H18	0.01	0.5	0.01	1.0	1.0	1.0	0.0	0.0	0.004333191827058823	0.085	0.011250000000000001	0.036	NA	0.011250000000000001	0.0017179606773406917	NA	NA
102	AraTha	African3Epoch_1H18	0.01	0.5	0.01	10.0	1.0	1.0	0.0	0.0	0.010786107362027491	0.582	0.019652567975830815	0.331	NA	0.019652567975830815	0.0021870865279415195	NA	NA
103	AraTha	African3Epoch_1H18	0.01	0.5	0.01	5.0	1.0	1.0	0.0	0.0	0.012088025822764227	0.369	0.025	0.175	NA	0.025	0.006708815855322304	NA	NA
104	AraTha	African3Epoch_1H18	0.01	0.5	0.01	50.0	1.0	1.0	0.0	0.0	0.03533660533114755	0.976	0.040163934426229515	0.854	NA	0.040163934426229515	0.003085186949628446	NA	NA
105	AraTha	African3Epoch_1H18	0.01	0.5	0.05	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
106	AraTha	African3Epoch_1H18	0.01	0.5	0.05	1.0	1.0	1.0	0.0	0.0	0.0114566598725	0.08	0.024444444444444442	0.036	NA	0.024444444444444442	0.0061230043000024366	NA	NA
107	AraTha	African3Epoch_1H18	0.01	0.5	0.05	10.0	1.0	1.0	0.0	0.0	0.0123233595988	0.5	0.021389830508474577	0.295	NA	0.021389830508474577	0.0033756341150137843	NA	NA
108	AraTha	African3Epoch_1H18	0.01	0.5	0.05	5.0	1.0	1.0	0.0	0.0	0.009802525777777779	0.315	0.019999999999999997	0.159	NA	0.019999999999999997	0.004461709823576269	NA	NA
109	AraTha	African3Epoch_1H18	0.01	0.5	0.05	50.0	1.0	1.0	0.0	0.0	0.03530090377882837	0.973	0.04199513381995133	0.822	NA	0.04199513381995133	0.0035430391457213443	NA	NA
110	AraTha	African3Epoch_1H18	0.01	0.5	0.1	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
111	AraTha	African3Epoch_1H18	0.01	0.5	0.1	1.0	1.0	1.0	0.0	0.0	0.007118793704918031	0.061	0.014833333333333336	0.03	NA	0.014833333333333336	0.0028414353396253858	NA	NA
112	AraTha	African3Epoch_1H18	0.01	0.5	0.1	10.0	1.0	1.0	0.0	0.0	0.012963725398406374	0.502	0.022587412587412592	0.286	NA	0.022587412587412592	0.004154253842381082	NA	NA
113	AraTha	African3Epoch_1H18	0.01	0.5	0.1	5.0	1.0	1.0	0.0	0.0	0.009387118403322259	0.301	0.017746913580246913	0.162	NA	0.017746913580246913	0.0021265879911356255	NA	NA
114	AraTha	African3Epoch_1H18	0.01	0.5	0.1	50.0	1.0	1.0	0.0	0.0	0.03234534444824742	0.97	0.038937346437346435	0.814	NA	0.038937346437346435	0.0024947717572171113	NA	NA
115	AraTha	African3Epoch_1H18	0.01	0.5	0.5	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
116	AraTha	African3Epoch_1H18	0.01	0.5	0.5	1.0	1.0	1.0	0.0	0.0	0.012881924830985911	0.071	0.025	0.033	NA	0.025	0.009760386852740596	NA	NA
117	AraTha	African3Epoch_1H18	0.01	0.5	0.5	10.0	1.0	1.0	0.0	0.0	0.012138578399999999	0.51	0.022102473498233216	0.283	NA	0.022102473498233216	0.00399698848534311	NA	NA
118	AraTha	African3Epoch_1H18	0.01	0.5	0.5	5.0	1.0	1.0	0.0	0.0	0.014829778960526315	0.304	0.02951298701298701	0.154	NA	0.02951298701298701	0.007648699826283794	NA	NA
119	AraTha	African3Epoch_1H18	0.01	0.5	0.5	50.0	1.0	1.0	0.0	0.0	0.035622364981950205	0.964	0.04187116564417178	0.815	NA	0.04187116564417178	0.0034771857684817095	NA	NA
120	AraTha	African3Epoch_1H18	0.01	0.5	1.0	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
121	AraTha	African3Epoch_1H18	0.01	0.5	1.0	1.0	1.0	1.0	0.0	0.0	0.006409309065671641	0.067	0.014354838709677421	0.031	NA	0.014354838709677421	0.0032440345208168066	NA	NA
122	AraTha	African3Epoch_1H18	0.01	0.5	1.0	10.0	1.0	1.0	0.0	0.0	0.01457185028039604	0.505	0.026014234875444842	0.281	NA	0.026014234875444842	0.0054116111857825345	NA	NA
